,Unnamed: 0,Tree ID,Species,Latitude,Longitude,Year
23,95,52343,Ginkgo biloba :: Maidenhair Tree,37.7432495660688,-122.46679346106899,2005
26,113,11454,Pittosporum undulatum :: Victorian Box,37.7422870867037,-122.44019207752301,2006
32,146,50849,Prunus cerasifera :: Cherry Plum,37.7687597794902,-122.447616458722,2004
57,264,52392,Prunus cerasifera :: Cherry Plum,37.7368773658256,-122.42409409520599,2005
58,265,52390,Prunus cerasifera :: Cherry Plum,37.7368773658256,-122.42409409520599,2005
59,266,52391,Prunus cerasifera :: Cherry Plum,37.7368773658256,-122.42409409520599,2005
60,267,52389,Prunus cerasifera :: Cherry Plum,37.7368773658256,-122.42409409520599,2005
87,333,9317,Ligustrum lucidum :: Glossy Privet,37.743138360608704,-122.437831565564,2006
122,426,95093,Lophostemon confertus :: Brisbane Box,37.777519721304,-122.413138294803,2006
127,458,91707,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,37.7722336617279,-122.41827656224599,2007
129,460,91705,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,37.7722336617279,-122.41827656224599,2007
131,462,91704,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,37.7722336617279,-122.41827656224599,2007
135,466,91706,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,37.7722336617279,-122.41827656224599,2007
137,468,91703,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,37.7722336617279,-122.41827656224599,2007
138,469,91702,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,37.7722336617279,-122.41827656224599,2007
150,604,52388,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.7438250958144,-122.41881059601299,2005
162,680,28536,Ginkgo biloba 'Saratoga' :: Ginkgo: Saratoga,37.73395662609639,-122.38191348672399,2006
163,681,10727,Platanus x hispanica :: Sycamore: London Plane,37.73395662609639,-122.38191348672399,2004
164,685,10729,Ginkgo biloba :: Maidenhair Tree,37.73395662609639,-122.38191348672399,2006
189,751,51611,Afrocarpus gracilior :: Fern Pine,37.78476232670629,-122.421284078173,2005
198,762,91660,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,37.7572187178563,-122.416655196612,2007
199,765,47919,Platanus x hispanica :: Sycamore: London Plane,37.78476232670629,-122.421284078173,2005
204,774,31890,Tristaniopsis laurina :: Swamp Myrtle,37.7734345505501,-122.415854130267,2006
210,790,38488,Metrosideros excelsa :: New Zealand Xmas Tree,37.7987116832495,-122.415182364581,2003
230,880,81721,Acer rubrum :: Red Maple,37.7582819600733,-122.39133494567301,2004
231,881,81719,Acer rubrum :: Red Maple,37.7581702363807,-122.391318049186,2004
232,882,81720,Ginkgo biloba :: Maidenhair Tree,37.758230150117505,-122.39132033706001,2004
233,883,81722,Ginkgo biloba :: Maidenhair Tree,37.758352394954,-122.39133801773899,2004
234,884,81718,Ginkgo biloba :: Maidenhair Tree,37.7581095159642,-122.39130576084999,2004
235,885,81717,Acer rubrum :: Red Maple,37.758054868645395,-122.391304224825,2004
236,886,81723,Acer rubrum :: Red Maple,37.7584009709475,-122.39133494566201,2004
244,907,9797,Lophostemon confertus :: Brisbane Box,37.7824202152127,-122.424184324881,2006
245,909,9799,Lophostemon confertus :: Brisbane Box,37.7824202152127,-122.424184324881,2006
246,911,9800,Lophostemon confertus :: Brisbane Box,37.7824202152127,-122.424184324881,2006
247,914,9796,Lophostemon confertus :: Brisbane Box,37.7824202152127,-122.424184324881,2006
258,932,49774,Prunus serrulata :: Ornamental Cherry,37.7194380356715,-122.404656566431,2003
259,933,49775,Prunus serrulata :: Ornamental Cherry,37.7194380356715,-122.404656566431,2003
269,988,50456,Laurus nobilis :: Sweet Bay: Grecian Laurel,37.7596818177679,-122.38931576171001,2003
275,1007,33936,Magnolia grandiflora :: Southern Magnolia,37.7861322171854,-122.47988325082501,2004
277,1010,80804,Ginkgo biloba :: Maidenhair Tree,37.759796756532005,-122.38933223909201,2003
278,1011,80805,Ginkgo biloba :: Maidenhair Tree,37.7597504684343,-122.389328050963,2003
283,1019,13857,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,37.782321318828394,-122.409981490315,2007
284,1021,52147,Magnolia grandiflora :: Southern Magnolia,37.7328892306529,-122.377518518074,2005
285,1022,49773,Pittosporum undulatum :: Victorian Box,37.7328598551943,-122.377472089671,2003
294,1046,20131,Tristaniopsis laurina :: Swamp Myrtle,37.7757161626447,-122.43266880658399,2007
316,1088,85561,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,37.7275665867834,-122.379487431767,2007
317,1089,85562,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,37.7275665867834,-122.379487431767,2007
363,1211,44824,Maytenus boaria :: Mayten,37.7868115501975,-122.463192065912,2005
364,1212,44825,Maytenus boaria :: Mayten,37.7868115501975,-122.463192065912,2005
397,1383,50408,Magnolia grandiflora :: Southern Magnolia,37.7265181152989,-122.44057118662799,2003
398,1384,50407,Magnolia grandiflora :: Southern Magnolia,37.7265181152989,-122.44057118662799,2003
400,1389,86860,Eucalyptus nicholii :: Nichol's Willow-Leafed Peppermint,37.7399903195304,-122.42577334131501,2007
405,1404,87030,Tristaniopsis laurina :: Swamp Myrtle,37.7723651233427,-122.419994070446,2007
407,1417,53019,Prunus serrulata :: Ornamental Cherry,37.7497184085015,-122.46501544964501,2006
412,1434,13851,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,37.7823576258181,-122.40993540477501,2004
415,1446,51077,Olea europaea :: Olive Tree,37.7723011658658,-122.437038783281,2004
416,1447,51078,Olea europaea :: Olive Tree,37.7723011658658,-122.437038783281,2004
432,1483,83424,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7573574093248,-122.400785742066,2005
439,1498,10154,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.755389613891,-122.423331489083,2006
447,1520,17006,Tristaniopsis laurina :: Swamp Myrtle,37.773294801594,-122.435586477022,2007
449,1522,51057,Citrus spp :: Lemon: Orange: Lime,37.7204606269314,-122.40165491166901,2004
450,1523,85795,Ulmus parvifolia :: Chinese Elm,37.7788012938106,-122.405086799447,2007
453,1537,85758,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.7788117396287,-122.40530502246901,2007
466,1608,85559,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,37.727479421244,-122.37933387198099,2007
467,1609,85560,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,37.727479421244,-122.37933387198099,2007
469,1617,86728,Prunus cerasifera :: Cherry Plum,37.7095428329763,-122.452938628006,2007
510,1783,5557,Phoenix canariensis :: Canary Island Date Palm,37.753788045101,-122.42519270209499,2006
512,1788,91609,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,37.7575475186204,-122.41682542620701,2007
516,1803,52370,Prunus cerasifera :: Cherry Plum,37.788167283347796,-122.416379598764,2005
522,1835,52954,Lagunaria patersonii :: Primrose Tree,37.7224704120511,-122.43945112037399,2006
534,1856,91787,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,37.7778171686355,-122.403479195946,2007
541,1879,13837,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,37.7828797927495,-122.40966691300501,2005
554,1926,52371,Callistemon viminalis :: Weeping Bottlebrush,37.78967044259821,-122.41321087889901,2005
560,1977,30525,Pyrus kawakamii :: Evergreen Pear,37.7811193385199,-122.41362414398701,2005
574,2013,1980,Olea europaea :: Olive Tree,37.7329560922326,-122.38075071303601,2006
583,2030,10706,Ligustrum lucidum :: Glossy Privet,37.7557116405021,-122.42310304530899,2006
584,2031,53021,Prunus serrulata :: Ornamental Cherry,37.7497221845739,-122.464949618251,2006
585,2032,53020,Prunus serrulata :: Ornamental Cherry,37.7497221845739,-122.464949618251,2006
586,2034,35361,Tristaniopsis laurina :: Swamp Myrtle,37.7576060979734,-122.40178426833401,2006
590,2044,85797,Ulmus parvifolia :: Chinese Elm,37.779001971452395,-122.40483088408399,2007
609,2115,51659,Ginkgo biloba :: Maidenhair Tree,37.7160289372019,-122.43993795140499,2005
610,2116,51660,Ginkgo biloba :: Maidenhair Tree,37.7160289372019,-122.43993795140499,2005
611,2117,51657,Ginkgo biloba :: Maidenhair Tree,37.7160289372019,-122.43993795140499,2005
612,2118,51658,Ginkgo biloba :: Maidenhair Tree,37.7160289372019,-122.43993795140499,2005
613,2119,31902,Callistemon citrinus :: Lemon Bottlebrush,37.7738314549808,-122.415667565898,2003
614,2122,13830,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,37.782789274188794,-122.409387495448,2007
618,2129,85798,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.7790807491546,-122.404806638376,2007
623,2139,48741,Celtis sinensis :: Chinese Hackberry,37.7566178319635,-122.40864306235001,2003
627,2152,85708,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,37.780353382723604,-122.40645552748501,2007
639,2182,40009,Prunus cerasifera :: Cherry Plum,37.732588803110204,-122.377001897143,2004
648,2203,52012,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.76448443041539,-122.447318308786,2005
650,2206,50017,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.772269301381996,-122.418529385605,2003
651,2211,81047,Agonis flexuosa 'After Dark' :: Peppermint willow 'After Dark',37.7099754779527,-122.436126687404,2003
655,2222,50112,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7412844765609,-122.466424688992,2003
660,2236,85707,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,37.7804206796364,-122.406370731962,2007
663,2241,85757,Ulmus parvifolia :: Chinese Elm,37.7792394282463,-122.404844652616,2007
669,2255,24171,Pyrus kawakamii :: Evergreen Pear,37.736427970914,-122.38570241578998,2006
671,2258,24177,Pyrus kawakamii :: Evergreen Pear,37.736427970914,-122.38570241578998,2006
672,2260,24170,Melaleuca quinquenervia :: Cajeput,37.736427970914,-122.38570241578998,2004
684,2316,44456,Acacia baileyana :: Bailey's Acacia,37.710307180311105,-122.432895389109,2004
699,2386,52548,Melaleuca linariifolia :: Flaxleaf Paperbark,37.7739136051161,-122.422463283327,2006
700,2387,52547,Melaleuca linariifolia :: Flaxleaf Paperbark,37.7739136051161,-122.422463283327,2006
744,2579,10658,Eucalyptus sideroxylon :: Red Ironbark,37.7756507331964,-122.43215110447599,2007
751,2611,85756,Ulmus parvifolia :: Chinese Elm,37.779346806168704,-122.404705356954,2007
761,2636,28636,Washingtonia robusta :: Mexican Fan Palm,37.7229823879791,-122.452604107446,2003
762,2637,28637,Washingtonia robusta :: Mexican Fan Palm,37.7229786625948,-122.452578702244,2003
765,2640,52791,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.7225023397811,-122.425663900979,2006
793,2721,81822,Platanus x hispanica :: Sycamore: London Plane,37.7585876135316,-122.391167870527,2005
799,2732,57816,Cupaniopsis anacardioides :: Carrotwood,37.7582705054092,-122.400873595956,2005
803,2742,37548,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',37.7883436871616,-122.416020592081,2003
807,2755,52645,Maytenus boaria :: Mayten,37.7578096442131,-122.40103204390101,2006
810,2779,51229,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7658881828434,-122.45293972481899,2004
821,2845,85799,Ulmus parvifolia :: Chinese Elm,37.779274192475796,-122.404484661651,2007
830,2908,6999,Tristania conferta ::,37.774607023478,-122.433937185692,2006
849,2973,52706,Metrosideros excelsa :: New Zealand Xmas Tree,37.7923184964294,-122.41082512613899,2006
850,2975,52705,Metrosideros excelsa :: New Zealand Xmas Tree,37.7923184964294,-122.41082512613899,2006
851,2977,52703,Metrosideros excelsa :: New Zealand Xmas Tree,37.7923184964294,-122.41082512613899,2006
871,3064,86623,Acer rubrum 'October Glory' :: Red October Glory Maple,37.7735808121462,-122.405822739627,2007
872,3065,86624,Acer rubrum 'October Glory' :: Red October Glory Maple,37.7736118855124,-122.405780619884,2007
873,3066,86626,Acer rubrum 'October Glory' :: Red October Glory Maple,37.7737289664413,-122.40563600799601,2007
874,3067,86625,Acer rubrum 'October Glory' :: Red October Glory Maple,37.7736490634866,-122.405739201611,2007
883,3090,85307,Pittosporum undulatum :: Victorian Box,37.7870290071023,-122.46371888295499,2007
884,3091,85308,Pittosporum undulatum :: Victorian Box,37.7869872396049,-122.463712803164,2007
887,3105,24054,Lophostemon confertus :: Brisbane Box,37.735075411825704,-122.383087646111,2006
906,3151,4906,Magnolia grandiflora :: Southern Magnolia,37.73409045999,-122.381871694314,2004
908,3155,4902,Ginkgo biloba :: Maidenhair Tree,37.73409045999,-122.381871694314,2006
910,3163,50755,Prunus blireiana :: Flowering Plum,37.802237570679296,-122.417115255464,2004
923,3203,85706,Magnolia grandiflora :: Southern Magnolia,37.7806800702719,-122.406137641749,2007
924,3204,52668,Tristaniopsis laurina :: Swamp Myrtle,37.7186506098234,-122.39203148823499,2006
942,3244,85040,Eriobotrya deflexa :: Bronze Loquat,37.7191016102225,-122.455974934213,2007
943,3250,53161,Tristaniopsis laurina :: Swamp Myrtle,37.7186229843781,-122.391991975185,2006
968,3334,85735,Magnolia grandiflora :: Southern Magnolia,37.780605306939705,-122.405885310885,2007
987,3424,50586,Jacaranda mimosifolia :: Jacaranda,37.7500361363805,-122.436088876747,2003
995,3466,81425,Syagrus romanzoffianum :: Queen Palm,37.7898844812376,-122.41541429883699,2003
1002,3494,49163,Magnolia grandiflora :: Southern Magnolia,37.730403836140795,-122.459376576424,2003
1005,3503,51436,Olea europaea :: Olive Tree,37.7784463804052,-122.44518741065399,2004
1009,3520,24052,Lophostemon confertus :: Brisbane Box,37.734964889641,-122.38298184397499,2006
1018,3577,57589,Pinus radiata :: Monterey Pine,37.7373826596428,-122.436092469726,2007
1022,3592,52071,Lagunaria patersonii :: Primrose Tree,37.7954949369081,-122.41051503874701,2005
1023,3593,52070,Lagunaria patersonii :: Primrose Tree,37.7954837583147,-122.410588599703,2005
1028,3601,84830,Lophostemon confertus :: Brisbane Box,37.7745408475216,-122.433278698665,2007
1029,3608,50985,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.751577619776796,-122.441494565031,2006
1039,3629,85705,Magnolia grandiflora :: Southern Magnolia,37.780729256891,-122.40607288515801,2007
1040,3630,85704,Magnolia grandiflora :: Southern Magnolia,37.7807724621315,-122.406021584247,2007
1050,3641,86713,Pyrus kawakamii :: Evergreen Pear,37.7198165808065,-122.47133684225099,2007
1053,3650,23032,Acacia baileyana :: Bailey's Acacia,37.757845377874204,-122.42109817336599,2003
1058,3671,85734,Magnolia grandiflora :: Southern Magnolia,37.7807341518857,-122.405738175478,2007
1069,3697,81424,Syagrus romanzoffianum :: Queen Palm,37.7898573783726,-122.415398222545,2003
1071,3707,52501,Tristaniopsis laurina :: Swamp Myrtle,37.7229171547994,-122.439304656784,2005
1075,3719,52107,::,37.7408432986479,-122.454676219762,2005
1081,3739,85802,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.7795995018672,-122.404151992929,2007
1082,3740,85801,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.7795995018672,-122.404151992929,2007
1083,3741,85800,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.7795995018672,-122.404151992929,2007
1085,3743,27272,Tristaniopsis laurina :: Swamp Myrtle,37.7745354950048,-122.433291034704,2006
1087,3746,49042,Crataegus phaenopyrum :: Washington Hawthorn,37.729464182785,-122.46095673164801,2003
1092,3760,32960,Jacaranda mimosifolia :: Jacaranda,37.7586968478982,-122.390399274809,2003
1093,3763,13797,Platanus x hispanica :: Sycamore: London Plane,37.7838516090405,-122.40843642873301,2007
1094,3768,85703,Magnolia grandiflora :: Southern Magnolia,37.7808867884374,-122.40587609101401,2007
1101,3785,50065,Magnolia grandiflora :: Southern Magnolia,37.7541048865834,-122.432037085544,2003
1118,3840,34757,Magnolia grandiflora :: Southern Magnolia,37.7535218086,-122.415362848727,2003
1120,3843,34837,Lophostemon confertus :: Brisbane Box,37.79089003478511,-122.411083283466,2003
1135,3884,60269,Ginkgo biloba :: Maidenhair Tree,37.7570258477157,-122.410567544275,2007
1143,3902,86621,Acer rubrum 'October Glory' :: Red October Glory Maple,37.773777796939605,-122.405575635607,2007
1144,3903,86622,Acer rubrum 'October Glory' :: Red October Glory Maple,37.7738554803892,-122.40547033580799,2007
1155,3936,52402,Jacaranda mimosifolia :: Jacaranda,37.73984052387561,-122.421322267329,2005
1160,3950,26046,Tristaniopsis laurina :: Swamp Myrtle,37.713276203011496,-122.455545560399,2005
1203,4059,50497,Tristaniopsis laurina :: Swamp Myrtle,37.715646678316496,-122.43739664345699,2003
1205,4062,85701,Magnolia grandiflora :: Southern Magnolia,37.781026374014004,-122.405695276931,2007
1206,4063,85702,Magnolia grandiflora :: Southern Magnolia,37.780986492660105,-122.405748259582,2007
1208,4065,51038,Prunus cerasifera :: Cherry Plum,37.776732682401,-122.432094907843,2004
1209,4066,51037,Prunus cerasifera :: Cherry Plum,37.7767396448855,-122.432041415889,2004
1210,4067,51039,Prunus cerasifera :: Cherry Plum,37.7767217985542,-122.432201970839,2004
1230,4120,10145,Tristaniopsis laurina :: Swamp Myrtle,37.756401442588,-122.42318122176201,2003
1231,4121,28287,Tristaniopsis laurina :: Swamp Myrtle,37.7563382355439,-122.42317952024099,2003
1232,4122,47898,Prunus cerasifera :: Cherry Plum,37.7766460381078,-122.43185783402201,2004
1233,4127,9503,Pistacia chinensis :: Chinese Pistache,37.7802984087399,-122.42575288620701,2005
1237,4144,86682,Acer rubrum 'Red Sunset' :: Red Swamp Maple,37.773813155388396,-122.405256391162,2007
1238,4145,86683,Acer rubrum :: Red Maple,37.7736585378513,-122.40537400761299,2007
1239,4146,84345,Prunus cerasifera :: Cherry Plum,37.773614230057,-122.405433799926,2006
1242,4154,20123,Lophostemon confertus :: Brisbane Box,37.7747039360019,-122.433091154251,2005
1253,4171,50498,Olea europaea :: Olive Tree,37.714154557357396,-122.433096072852,2003
1261,4188,27683,Lophostemon confertus :: Brisbane Box,37.758046960906896,-122.42111660495002,2006
1307,4372,51861,Syagrus romanzoffianum :: Queen Palm,37.7405900296033,-122.416926859077,2005
1308,4373,51862,Syagrus romanzoffianum :: Queen Palm,37.7405900296033,-122.416926859077,2005
1340,4529,49972,Callistemon citrinus :: Lemon Bottlebrush,37.7516014804748,-122.44110216926701,2003
1347,4540,91608,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,37.758436297925,-122.416910482813,2007
1351,4549,85700,Magnolia grandiflora :: Southern Magnolia,37.78106824914779,-122.405647340366,2007
1352,4550,85699,Magnolia grandiflora :: Southern Magnolia,37.7811094596721,-122.40559099332899,2007
1354,4560,32736,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7185866646322,-122.459126603204,2007
1368,4624,9500,Pistacia chinensis :: Chinese Pistache,37.780331963481295,-122.425387025394,2005
1372,4644,28076,Tristania conferta ::,37.8029610933815,-122.41417849255801,2003
1373,4647,84044,Ginkgo biloba :: Maidenhair Tree,37.718524128021706,-122.459278947225,2007
1401,4725,29605,Corymbia ficifolia :: Red Flowering Gum,37.7212668508959,-122.472545111236,2006
1411,4748,13371,Magnolia grandiflora :: Southern Magnolia,37.7192700621295,-122.410395452309,2007
1413,4753,26873,Tristaniopsis laurina :: Swamp Myrtle,37.7759331658892,-122.431500251652,2007
1414,4754,32026,Juniperus chinensis :: Juniper,37.7788213676447,-122.40224721144399,2005
1435,4811,136112,Pyrus calleryana :: Ornamental Pear,37.7818533069147,-122.412102255814,2005
1436,4812,29136,Lophostemon confertus :: Brisbane Box,37.781977847913204,-122.41211305193501,2005
1437,4813,29137,Pyrus kawakamii :: Evergreen Pear,37.781977847913204,-122.41211305193501,2005
1452,4851,24051,Lophostemon confertus :: Brisbane Box,37.7350971168769,-122.38298665020399,2006
1460,4902,50276,Prunus serrulata :: Ornamental Cherry,37.734673261546504,-122.42760025785401,2003
1541,5183,49994,Jacaranda mimosifolia :: Jacaranda,37.758194984815795,-122.40301513085899,2003
1542,5184,49995,Jacaranda mimosifolia :: Jacaranda,37.7582375173758,-122.403016353927,2003
1566,5266,28313,Tristaniopsis laurina :: Swamp Myrtle,37.7390007876456,-122.413729865955,2003
1570,5284,28322,Acer buergeranum :: Trident Maple,37.738878784720505,-122.413749390244,2003
1572,5300,24645,Pittosporum undulatum :: Victorian Box,37.7777954822191,-122.438470240303,2007
1574,5302,28314,Tristaniopsis laurina :: Swamp Myrtle,37.7389957181866,-122.413849104355,2003
1586,5379,85808,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.780201286185104,-122.40336971541402,2007
1595,5406,83484,Pyrus calleryana :: Ornamental Pear,37.760191590401895,-122.389368063579,2005
1596,5407,83483,Pyrus calleryana :: Ornamental Pear,37.760237442324204,-122.38937082540001,2005
1599,5443,81838,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.787173350858296,-122.41663501680901,2007
1608,5520,85732,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,37.7814419523203,-122.404908060988,2007
1609,5521,85733,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,37.7814419523203,-122.404908060988,2007
1622,5559,82335,Pittosporum undulatum :: Victorian Box,37.777976021114,-122.438511303268,2005
1628,5578,86970,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',37.7918712563135,-122.409755719561,2007
1677,5709,91440,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2005
1678,5710,91444,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2005
1679,5711,91436,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2005
1680,5712,91443,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2005
1681,5713,91446,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2005
1683,5715,91445,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2005
1684,5716,91438,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2005
1685,5717,91448,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2005
1686,5718,91447,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2005
1687,5719,91439,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2005
1688,5720,91442,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2005
1689,5721,91449,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2005
1708,5760,29594,Quercus agrifolia :: Coast Live Oak,37.7213796099522,-122.472574562389,2006
1710,5762,29608,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.721072277433,-122.472551581098,2006
1716,5770,29600,Eucalyptus globulus :: Blue Gum,37.7211978713578,-122.472584119478,2006
1717,5771,29611,Cupressus macrocarpa :: Monterey Cypress,37.72084560421371,-122.47263313341499,2006
1718,5773,29596,Schinus molle :: California Pepper,37.7213236289735,-122.47258014806299,2006
1719,5774,29620,Calocedrus decurrens :: Incense Cedar,37.7206077605242,-122.47262139366501,2006
1723,5779,29623,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.720494067337796,-122.472580327015,2006
1727,5783,29616,Pinus radiata :: Monterey Pine,37.720721453721204,-122.472621393673,2006
1728,5784,29612,Metrosideros excelsa :: New Zealand Xmas Tree,37.7209667060276,-122.472563900905,2006
1732,5790,29610,Schinus molle :: California Pepper,37.7210284247022,-122.47259059367501,2006
1735,5794,11744,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7215789580388,-122.472455744827,2006
1740,5799,29613,Schinus molle :: California Pepper,37.7207977908582,-122.47260907386499,2006
1741,5800,29609,Cupressus macrocarpa :: Monterey Cypress,37.7210511631493,-122.472596754032,2006
1745,5806,29614,Myoporum laetum :: Myoporum,37.720765307364395,-122.47260702069599,2006
1747,5808,29593,Cupressus macrocarpa :: Monterey Cypress,37.7214011945921,-122.47257866867201,2006
1748,5809,29617,Myoporum laetum :: Myoporum,37.7206970910675,-122.472600860348,2006
1758,5948,86627,Acer rubrum 'October Glory' :: Red October Glory Maple,37.774186191671205,-122.405047029392,2007
1782,6060,48829,Lophostemon confertus :: Brisbane Box,37.784043178601706,-122.42088281899099,2005
1784,6062,48828,Lophostemon confertus :: Brisbane Box,37.7839845913602,-122.42086666179199,2005
1785,6081,83720,Platanus x hispanica :: Sycamore: London Plane,37.7602718009179,-122.389577941994,2005
1802,6174,16995,Myoporum laetum :: Myoporum,37.7735696608208,-122.43455933158998,2007
1815,6192,50580,Platanus x hispanica :: Sycamore: London Plane,37.805557008807504,-122.422149515895,2003
1836,6274,13370,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.719298099396894,-122.410279089032,2003
1850,6440,52608,Tristaniopsis laurina :: Swamp Myrtle,37.7175195921106,-122.386715921317,2006
1851,6441,52611,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.717247040692,-122.386230482369,2006
1852,6442,52604,Tristaniopsis laurina :: Swamp Myrtle,37.7173406522544,-122.38639756201799,2006
1853,6443,52606,Tristaniopsis laurina :: Swamp Myrtle,37.7174071975652,-122.38652562037501,2006
1854,6444,52607,Tristaniopsis laurina :: Swamp Myrtle,37.717439768944395,-122.38658120717699,2006
1855,6445,52605,Tristaniopsis laurina :: Swamp Myrtle,37.717376467488705,-122.386459549445,2006
1856,6446,52603,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.717247040692,-122.386230482369,2006
1857,6447,52612,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.717247040692,-122.386230482369,2006
1858,6448,52609,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.717247040692,-122.386230482369,2006
1859,6449,52602,Tristaniopsis laurina :: Swamp Myrtle,37.7174968867443,-122.386671115735,2006
1860,6450,52610,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.717247040692,-122.386230482369,2006
1861,6451,52966,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7197174312647,-122.47077976374399,2006
1862,6452,52964,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7197174312647,-122.47077976374399,2006
1863,6453,52965,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7197174312647,-122.47077976374399,2006
1864,6468,85751,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.78028674810621,-122.403439360525,2007
1865,6473,85747,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.78028674810621,-122.403439360525,2007
1866,6474,85752,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.78028674810621,-122.403439360525,2007
1867,6475,85753,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.78028674810621,-122.403439360525,2007
1868,6476,85750,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.78028674810621,-122.403439360525,2007
1869,6479,85748,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.78028674810621,-122.403439360525,2007
1870,6480,85749,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.78028674810621,-122.403439360525,2007
1871,6481,85755,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.78028674810621,-122.403439360525,2007
1872,6482,85754,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.78028674810621,-122.403439360525,2007
1873,6483,85746,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.78028674810621,-122.403439360525,2007
