,Unnamed: 0,Tree ID,Species,Latitude,Longitude,Year
339,1152,253462,Leptospermum laevigatum :: Australian Tea Tree,37.7275991927727,-122.446413796362,2017
340,1153,253465,Leptospermum laevigatum :: Australian Tea Tree,37.7275991927727,-122.446413796362,2017
341,1154,253463,Leptospermum laevigatum :: Australian Tea Tree,37.7275991927727,-122.446413796362,2017
342,1155,253464,Leptospermum laevigatum :: Australian Tea Tree,37.7275991927727,-122.446413796362,2017
343,1156,253466,Cordyline australis :: Dracena Palm,37.7275991927727,-122.446413796362,2017
353,1172,116017,Ginkgo biloba :: Maidenhair Tree,37.761752768149,-122.43398298254299,2016
354,1173,116018,Ginkgo biloba :: Maidenhair Tree,37.761752768149,-122.43398298254299,2016
355,1175,25209,Pittosporum undulatum :: Victorian Box,37.775238090110996,-122.420872949151,2014
356,1184,243144,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7417233638646,-122.42117921336501,2017
357,1185,243143,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7417233638646,-122.42117921336501,2017
358,1187,121298,Ginkgo biloba :: Maidenhair Tree,37.7699325053292,-122.42331031438299,2016
365,1213,122698,Ginkgo biloba :: Maidenhair Tree,37.725290657742,-122.402608459524,2016
366,1214,122699,Ginkgo biloba :: Maidenhair Tree,37.725290657742,-122.402608459524,2016
367,1215,122697,Ginkgo biloba :: Maidenhair Tree,37.725290657742,-122.402608459524,2016
370,1244,135937,Prunus serrulata :: Ornamental Cherry,37.7901125223289,-122.45407860247299,2017
388,1332,201598,Platanus x hispanica :: Sycamore: London Plane,37.7274335141325,-122.370905303063,2017
389,1333,201599,Platanus x hispanica :: Sycamore: London Plane,37.72746518285071,-122.37096438849899,2017
390,1334,201600,Platanus x hispanica :: Sycamore: London Plane,37.7274900446232,-122.371012172182,2017
402,1399,110210,Platanus x hispanica :: Sycamore: London Plane,37.7708997282987,-122.438518289029,2015
403,1402,57199,Platanus x hispanica :: Sycamore: London Plane,37.7710401392977,-122.438614588589,2015
404,1403,87029,Tristaniopsis laurina :: Swamp Myrtle,37.7723651233427,-122.419994070446,2015
408,1418,103272,Tristaniopsis laurina :: Swamp Myrtle,37.7881364123041,-122.416539570166,2013
410,1423,162893,Eriobotrya deflexa :: Bronze Loquat,37.719899619041705,-122.45621339603301,2017
411,1424,162895,Eriobotrya deflexa :: Bronze Loquat,37.7197912084714,-122.45621444283998,2017
417,1448,17005,Tristaniopsis laurina :: Swamp Myrtle,37.7735092615764,-122.435567303378,2015
418,1449,247443,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.7734501371932,-122.43548824232,2015
420,1458,258135,Pyrus kawakamii :: Evergreen Pear,37.7799742710855,-122.40695991983,2017
422,1462,27606,Pittosporum undulatum :: Victorian Box,37.7776386560762,-122.43266311980801,2017
427,1469,27601,Pittosporum undulatum :: Victorian Box,37.7776845802664,-122.432313709128,2017
429,1472,27604,Pittosporum undulatum :: Victorian Box,37.7776532852192,-122.43252520607,2017
442,1508,35814,Platanus x hispanica :: Sycamore: London Plane,37.7571600746524,-122.42105198546999,2016
454,1547,79973,Afrocarpus gracilior :: Fern Pine,37.722353046939,-122.439529617696,2014
456,1551,39197,Liquidambar styraciflua :: American Sweet Gum,37.756342208225604,-122.408616813596,2014
462,1595,90392,Pyrus kawakamii :: Evergreen Pear,37.77303579982821,-122.418697508419,2014
463,1596,90393,Pyrus kawakamii :: Evergreen Pear,37.77303579982821,-122.418697508419,2016
494,1695,87851,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.7432690474632,-122.41735179051201,2013
498,1746,5558,Magnolia grandiflora :: Southern Magnolia,37.7537146442352,-122.42518887816001,2013
505,1763,10153,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.7555627312558,-122.423343584439,2016
507,1767,216718,Lagunaria patersonii :: Primrose Tree,37.7196152839906,-122.45912417326299,2017
515,1802,72131,Pyrus calleryana :: Ornamental Pear,37.75516196906929,-122.398647223515,2014
517,1818,69481,Metrosideros excelsa :: New Zealand Xmas Tree,37.7592032524136,-122.473204200451,2014
518,1829,85796,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.778928935443204,-122.404919231111,2014
535,1857,25362,Lophostemon confertus :: Brisbane Box,37.7157999479938,-122.440000340863,2017
551,1916,108847,Agonis flexuosa :: Peppermint Willow,37.7100901720951,-122.43629760175101,2015
552,1917,108846,Agonis flexuosa :: Peppermint Willow,37.7100928934503,-122.436210250619,2015
564,1983,44032,Prunus cerasifera :: Cherry Plum,37.7726759646606,-122.41675848404199,2014
593,2063,25361,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7158520942878,-122.44010991066901,2013
594,2064,143015,Lophostemon confertus :: Brisbane Box,37.8031712224349,-122.41417009265301,2016
595,2065,4707,Lophostemon confertus :: Brisbane Box,37.8032356306012,-122.414254658567,2017
596,2066,4709,Ficus nitida :: Laurel Fig,37.8033402849031,-122.41445215852801,2016
597,2067,4708,Lophostemon confertus :: Brisbane Box,37.803266767654,-122.41431073174401,2017
630,2160,108790,Olea europaea :: Olive Tree,37.7248301904685,-122.423973622591,2015
649,2205,121145,Magnolia grandiflora :: Southern Magnolia,37.7194099895512,-122.45903933602399,2016
653,2216,5552,Magnolia grandiflora :: Southern Magnolia,37.7540031521452,-122.425217624119,2013
661,2238,107940,Platanus x hispanica :: Sycamore: London Plane,37.7780581861375,-122.403309017255,2014
662,2240,25360,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.715887327923795,-122.440181174736,2016
667,2252,115738,Acer rubrum :: Red Maple,37.7377517864641,-122.46449593033,2016
701,2388,181028,Lagunaria patersonii :: Primrose Tree,37.715132307492794,-122.44007027934201,2017
702,2389,181027,Lagunaria patersonii :: Primrose Tree,37.7151132526545,-122.440023107188,2017
711,2414,69919,Lagunaria patersonii :: Primrose Tree,37.728618246103295,-122.470591251084,2015
712,2415,71841,Lagunaria patersonii :: Primrose Tree,37.728618246103295,-122.470591251084,2015
722,2505,102473,Lophostemon confertus :: Brisbane Box,37.769734078748606,-122.42207014677,2016
723,2518,108907,Tristaniopsis laurina :: Swamp Myrtle,37.744187197910705,-122.419250738388,2015
746,2591,243500,Acer rubrum :: Red Maple,37.756584196530596,-122.41127657745501,2017
785,2698,162771,Tristaniopsis laurina :: Swamp Myrtle,37.7192144129887,-122.45912295737301,2017
792,2718,104341,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,37.758786250670205,-122.39095836980302,2013
794,2723,104342,Platanus x hispanica :: Sycamore: London Plane,37.7586695840653,-122.39114494590599,2013
795,2724,104343,Platanus x hispanica :: Sycamore: London Plane,37.75868457035129,-122.391177608353,2013
804,2744,18423,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,37.75695810316021,-122.406833222372,2013
808,2762,66638,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.756855473473394,-122.407763452505,2014
819,2841,109453,Cupressus macrocarpa :: Monterey Cypress,37.717453787650705,-122.38687458595501,2015
820,2843,132985,Pittosporum undulatum :: Victorian Box,37.783492057842395,-122.422715792914,2014
825,2849,5549,Magnolia grandiflora :: Southern Magnolia,37.7541328721506,-122.425234239088,2013
827,2896,16692,Corymbia ficifolia :: Red Flowering Gum,37.7543487579916,-122.474125605135,2016
828,2898,16690,Corymbia ficifolia :: Red Flowering Gum,37.7543562808184,-122.473891546652,2014
829,2899,14755,Acer rubrum :: Red Maple,37.7796153416711,-122.427746985107,2013
867,3028,4706,Lophostemon confertus :: Brisbane Box,37.8032009492885,-122.414209123056,2017
927,3221,12648,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',37.7863674822329,-122.469802097985,2017
929,3224,91939,Prunus serrulata :: Ornamental Cherry,37.7638901044666,-122.467859413197,2014
937,3237,16345,Pyrus calleryana :: Ornamental Pear,37.731100446724206,-122.457010084748,2013
940,3242,106859,Prunus cerasifera :: Cherry Plum,37.7579308843014,-122.402070102772,2015
941,3243,216740,Olea europaea 'Majestic Beauty' :: Majestic Beauty Fruitless Olive,37.7190770163641,-122.456062742514,2017
944,3252,30326,Tristaniopsis laurina :: Swamp Myrtle,37.7190692525106,-122.459124173264,2017
953,3280,214521,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.763875616381895,-122.468183598193,2014
955,3291,116003,Acacia melanoxylon :: Blackwood Acacia,37.8001425245044,-122.40029961366501,2016
963,3320,108460,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7569791954421,-122.40775446824301,2014
967,3332,109692,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7179083124774,-122.42924193906299,2015
977,3382,107888,Ginkgo biloba :: Maidenhair Tree,37.7944046419585,-122.40879946771999,2014
978,3383,107886,Ginkgo biloba :: Maidenhair Tree,37.7944046419585,-122.40879946771999,2014
979,3387,107887,Ginkgo biloba :: Maidenhair Tree,37.7944046419585,-122.40879946771999,2014
991,3441,5857,Platanus x hispanica :: Sycamore: London Plane,37.7826618143501,-122.423155503238,2015
993,3455,18422,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,37.7570945357026,-122.406850749261,2016
998,3473,109438,Pyrus kawakamii :: Evergreen Pear,37.7767059032045,-122.43273011286101,2015
999,3474,109450,Platanus x hispanica :: Sycamore: London Plane,37.7767059032045,-122.43273011286101,2015
1003,3498,232565,Metrosideros excelsa :: New Zealand Xmas Tree,37.7517102172731,-122.441498017841,2017
1004,3502,4705,Lophostemon confertus :: Brisbane Box,37.8031482394038,-122.414131236147,2017
1006,3516,109272,Cordyline australis :: Dracena Palm,37.7333492603097,-122.482820388184,2015
1011,3547,162839,Tristaniopsis laurina :: Swamp Myrtle,37.719701506488,-122.45417406278,2017
1012,3548,162837,Tristaniopsis laurina :: Swamp Myrtle,37.7197926177076,-122.45417272368601,2017
1056,3664,131000,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.8022700164033,-122.416880201885,2014
1057,3666,131002,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.802288002842396,-122.416777764577,2014
1076,3721,216746,Eriobotrya deflexa :: Bronze Loquat,37.71891563932461,-122.456212350117,2017
1091,3758,18421,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,37.7571947273755,-122.40686018586,2013
1096,3773,216714,Lophostemon confertus :: Brisbane Box,37.7188942912315,-122.459119311509,2017
1106,3800,237505,Prunus cerasifera :: Cherry Plum,37.754208162499204,-122.430002576781,2017
1109,3807,95162,Platanus x hispanica :: Sycamore: London Plane,37.778270460106,-122.438099315048,2013
1112,3818,116803,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.728878425184796,-122.416877747635,2016
1132,3876,22606,Ginkgo biloba 'Princeton Sentry' :: Princeton Sentry Maidenhair,37.7817906187885,-122.42387181652501,2014
1134,3880,22608,Lophostemon confertus :: Brisbane Box,37.7819158412791,-122.42389992665501,2014
1140,3893,106543,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.8031770856949,-122.418685297733,2014
1141,3895,121206,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.803122321012296,-122.418746939923,2016
1148,3910,110031,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.7244202473951,-122.439827638683,2015
1157,3941,107079,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,37.7495851129185,-122.439533357227,2014
1161,3955,63523,Acacia baileyana 'Purpurea' :: Purple-leaf Acacia,37.757990169538495,-122.42104180117902,2015
1162,3956,220007,Acacia baileyana :: Bailey's Acacia,37.7579627654961,-122.421110461684,2015
1168,3966,13793,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,37.7833661076198,-122.408687358048,2016
1179,3986,117150,Eriobotrya deflexa :: Bronze Loquat,37.7414612698949,-122.401265252936,2016
1180,3987,117149,Eriobotrya deflexa :: Bronze Loquat,37.7413315821976,-122.40133403893499,2016
1181,3988,117146,Eriobotrya deflexa :: Bronze Loquat,37.741537203178,-122.401154691646,2016
1182,3989,117147,Eriobotrya deflexa :: Bronze Loquat,37.7414998183769,-122.40118925978001,2016
1183,3990,117148,Eriobotrya deflexa :: Bronze Loquat,37.7414581941431,-122.401224196662,2016
1191,4038,178826,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.7210248094256,-122.427000725205,2017
1192,4039,178825,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,37.7209992632754,-122.42695160693998,2017
1201,4057,109691,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7178877169308,-122.42957771366699,2015
1214,4082,24619,Platanus x hispanica :: Sycamore: London Plane,37.778270460106,-122.438099315048,2013
1229,4119,53133,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,37.7216197566197,-122.46282963525199,2015
1251,4166,18420,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,37.7573311599314,-122.406887149344,2013
1263,4201,85803,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.779617893816,-122.40405196806002,2017
1264,4202,85804,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.7796552503769,-122.404003016031,2017
1270,4225,16343,Callistemon citrinus :: Lemon Bottlebrush,37.7313120760949,-122.456048222959,2013
1271,4226,16344,Callistemon citrinus :: Lemon Bottlebrush,37.7312858527477,-122.45615279610901,2013
1274,4237,216711,Lophostemon confertus :: Brisbane Box,37.7186558809545,-122.45912174238998,2017
1281,4274,166073,Schinus molle :: California Pepper,37.753235008598104,-122.416162845847,2017
1282,4275,251332,Schinus molle :: California Pepper,37.753235008598104,-122.416162845847,2017
1286,4296,242003,Schinus molle :: California Pepper,37.7533392591026,-122.415324800104,2017
1310,4381,100885,Prunus cerasifera :: Cherry Plum,37.779561876626296,-122.396941070175,2017
1311,4382,100890,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.779820743762606,-122.39660742352,2017
1312,4384,100891,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.7798981618967,-122.396516359044,2017
1313,4389,258382,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,37.7288850504069,-122.414978315537,2017
1330,4492,121239,Prunus cerasifera :: Cherry Plum,37.7843501979957,-122.455833899065,2016
1331,4493,121240,Prunus cerasifera :: Cherry Plum,37.7842981813685,-122.45583135787399,2016
1335,4507,240741,Jacaranda mimosifolia :: Jacaranda,37.739334592605,-122.41769458294901,2017
1336,4508,239543,Jacaranda mimosifolia :: Jacaranda,37.7393929694044,-122.41768982014798,2017
1337,4509,239542,Jacaranda mimosifolia :: Jacaranda,37.739439105535105,-122.41768862942101,2017
1339,4520,71559,Afrocarpus gracilior :: Fern Pine,37.758445868977,-122.416751817847,2014
1344,4537,162764,Olea europaea 'Fruitless' :: Fruitless Olive,37.7185914714977,-122.459266363268,2017
1364,4586,59736,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,37.7544567132931,-122.430022630753,2016
1365,4590,115303,Eriobotrya japonica :: Edible Loquat,37.7526197703983,-122.473534716603,2016
1380,4667,162768,Tristaniopsis laurina :: Swamp Myrtle,37.7185174491889,-122.4591217424,2017
1388,4685,59894,Pittosporum undulatum :: Victorian Box,37.75741407817,-122.408718893172,2016
1400,4724,29604,Corymbia ficifolia :: Red Flowering Gum,37.7212668508959,-122.472545111236,2013
1402,4726,29603,Corymbia ficifolia :: Red Flowering Gum,37.7212668508959,-122.472545111236,2013
1407,4739,258368,Laurus nobilis :: Sweet Bay: Grecian Laurel,37.7289348532082,-122.414116401333,2017
1409,4743,251702,Eriobotrya deflexa :: Bronze Loquat,37.7184802428284,-122.455975181765,2017
1415,4757,115767,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,37.7501524163175,-122.436362400387,2016
1417,4759,117314,Pyrus kawakamii :: Evergreen Pear,37.7650303025851,-122.447453764259,2016
1423,4770,162767,Tristaniopsis laurina :: Swamp Myrtle,37.7184434259931,-122.459125388251,2017
1427,4792,90399,Tristaniopsis laurina :: Swamp Myrtle,37.7716622416587,-122.42232521004999,2015
1428,4793,90398,Tristaniopsis laurina :: Swamp Myrtle,37.7716622416587,-122.42232521004999,2015
1429,4794,90395,Tristaniopsis laurina :: Swamp Myrtle,37.771659871714604,-122.422327266674,2015
1431,4803,33796,Magnolia grandiflora :: Southern Magnolia,37.7915050790356,-122.396128026757,2015
1432,4804,33795,Magnolia grandiflora :: Southern Magnolia,37.7915050790356,-122.396128026757,2015
1433,4805,33797,Magnolia grandiflora :: Southern Magnolia,37.7915050790356,-122.396128026757,2015
1434,4806,33798,Magnolia grandiflora :: Southern Magnolia,37.7915050790356,-122.396128026757,2015
1444,4826,31079,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,37.769890796995,-122.42317301085698,2016
1446,4829,111018,Ginkgo biloba 'Fairmont' :: Fairmont Ginkgo,37.7672317271747,-122.447102814384,2015
1447,4830,111017,Ginkgo biloba :: Maidenhair Tree,37.7672317271747,-122.447102814384,2015
1448,4831,111019,Ligustrum lucidum :: Glossy Privet,37.7672317271747,-122.447102814384,2015
1449,4832,111021,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,37.7672317271747,-122.447102814384,2015
1450,4833,111020,Ginkgo biloba :: Maidenhair Tree,37.7672317271747,-122.447102814384,2015
1487,5039,121650,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7329182144954,-122.46060599283999,2017
1495,5081,3905,Lophostemon confertus :: Brisbane Box,37.767592005394,-122.435740930419,2016
1528,5147,171860,Magnolia grandiflora :: Southern Magnolia,37.72305810822721,-122.41068301413601,2017
1533,5172,108449,Acer buergeranum :: Trident Maple,37.7206717805504,-122.42596895909901,2014
1534,5173,108448,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.7207654791334,-122.42590828635599,2014
1540,5182,102837,Prunus serrulata 'Amanagawa' :: Flowering Cherry Tree 'Amanagawa',37.7654954148837,-122.445953479715,2013
1545,5190,107995,Ulmus parvifolia 'Sempervirens' :: Weeping Chinese Elm,37.7592087238569,-122.39016295569598,2014
1551,5209,4338,Corymbia ficifolia :: Red Flowering Gum,37.735139337695706,-122.43745342895201,2016
1563,5247,162766,Tristaniopsis laurina :: Swamp Myrtle,37.7183751710697,-122.459124173239,2017
1564,5259,10139,Jacaranda mimosifolia :: Jacaranda,37.7566603214356,-122.42320418503999,2014
1577,5341,108108,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.757435996605395,-122.408486525898,2015
1578,5352,105656,Magnolia grandiflora :: Southern Magnolia,37.8023060594642,-122.417145293832,2014
1579,5355,105654,Magnolia grandiflora :: Southern Magnolia,37.8023060594642,-122.417145293832,2014
1585,5365,113655,Tristaniopsis laurina :: Swamp Myrtle,37.7752709556829,-122.415983842901,2016
1623,5570,4339,Pyrus kawakamii :: Evergreen Pear,37.7350741214051,-122.437365343013,2016
1652,5652,109267,Prunus blireiana :: Flowering Plum,37.7574189360449,-122.40877671518999,2015
1653,5653,98122,Prunus blireiana :: Flowering Plum,37.7574189360449,-122.40877671518999,2015
1654,5654,98123,Prunus blireiana :: Flowering Plum,37.7574189360449,-122.40877671518999,2015
1682,5714,91451,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2016
1690,5722,91450,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2016
1691,5723,91441,Lophostemon confertus :: Brisbane Box,37.7430149203693,-122.455316749086,2016
1692,5724,208263,Lophostemon confertus :: Brisbane Box,37.7426645393326,-122.455508895039,2016
1699,5741,16693,Corymbia ficifolia :: Red Flowering Gum,37.7544906639436,-122.473587529216,2014
1700,5742,16691,Lophostemon confertus :: Brisbane Box,37.754369684334605,-122.473505773496,2014
1701,5747,251598,Pinus radiata :: Monterey Pine,37.7564047756354,-122.47278171886002,2017
1702,5748,16346,Callistemon viminalis :: Weeping Bottlebrush,37.7314206866198,-122.45576179592301,2013
1703,5755,115835,Cupressus macrocarpa :: Monterey Cypress,37.7183153647657,-122.484717856844,2016
1704,5756,115834,Pinus canariensis :: Canary Island Pine,37.7183153647657,-122.484717856844,2016
1705,5757,115833,Cupressus macrocarpa :: Monterey Cypress,37.7183153647657,-122.484717856844,2016
1706,5758,98709,Tristaniopsis laurina :: Swamp Myrtle,37.7601768490492,-122.4703706017,2015
1707,5759,219429,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.7601132972171,-122.47047387378099,2015
1711,5764,29621,Pittosporum tenuifolium :: Tawhiwhi Pittosporum,37.7205639077711,-122.47262755402299,2013
1712,5765,29618,Cupressus macrocarpa :: Monterey Cypress,37.720671104264,-122.47261318107799,2013
1713,5766,29615,Metrosideros excelsa :: New Zealand Xmas Tree,37.720784797453206,-122.47256184775,2013
1714,5768,11734,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7215789580388,-122.472455744827,2014
1715,5769,29622,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.720555786911,-122.472574167584,2013
1722,5777,11736,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7215789580388,-122.472455744827,2014
1724,5780,29619,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.720648365804294,-122.47258032701599,2013
1725,5781,29595,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.721367588722295,-122.47253205683599,2013
1729,5786,29627,Leptospermum laevigatum :: Australian Tea Tree,37.7203202787275,-122.472643981031,2013
1730,5787,29601,Leptospermum laevigatum :: Australian Tea Tree,37.7211639453471,-122.472599932234,2013
1733,5791,29597,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7212928010996,-122.472541039259,2013
1734,5792,29599,Corymbia ficifolia :: Red Flowering Gum,37.7212404641514,-122.472586172621,2013
1737,5796,29625,Cupressus macrocarpa :: Monterey Cypress,37.7203755006984,-122.472631660317,2013
1739,5798,29607,Myoporum laetum :: Myoporum,37.7210755258009,-122.472582381082,2013
